# '﻿k', 'ca', 'no3', 'nh4'
1.229282189160585403e-02, 3.330043749883770943e-03, 2.002928778529167175e-02, 1.869940781034529209e-03
3.733817115426063538e-02, 8.108546957373619080e-03, 4.455260187387466431e-02, 7.268836721777915955e-03
4.344991873949766159e-03, 1.123866648413240910e-03, 5.920793395489454269e-03, 5.268866661936044693e-04
3.853766620159149170e-02, 9.089151397347450256e-03, 4.456932842731475830e-02, 8.271557278931140900e-03
6.588270189240574837e-04, 2.096815034747123718e-03, 1.129054278135299683e-02, 1.145025365985929966e-03
2.294842340052127838e-02, 4.365399945527315140e-03, 3.421929851174354553e-02, 2.468272345140576363e-03
1.699423044919967651e-02, 3.496633376926183701e-03, 2.590649574995040894e-02, 1.877333736047148705e-03
1.248249225318431854e-02, 2.614580560475587845e-03, 2.049614302814006805e-02, 1.446024747565388680e-03
9.331023320555686951e-03, 2.762689255177974701e-03, 1.577039621770381927e-02, 1.480989274568855762e-03
7.227412424981594086e-04, 2.057141624391078949e-03, 1.113530620932579041e-02, 1.047673053108155727e-03
4.433379508554935455e-03, 1.126112882047891617e-03, 5.972816608846187592e-03, 5.253282142803072929e-04
2.620693109929561615e-02, 4.211334045976400375e-03, 3.879504278302192688e-02, 3.282068064436316490e-03
2.634113654494285583e-02, 4.425339866429567337e-03, 4.287584125995635986e-02, 3.658119123429059982e-03
4.570099059492349625e-03, 1.106955925934016705e-03, 5.827070679515600204e-03, 5.092895589768886566e-04
2.756541781127452850e-02, 5.756708793342113495e-03, 4.388044402003288269e-02, 3.289086977019906044e-03
2.633114345371723175e-02, 4.406461957842111588e-03, 4.254150018095970154e-02, 3.613668959587812424e-03
4.310736432671546936e-03, 1.136688282713294029e-03, 5.901932716369628906e-03, 5.309170228429138660e-04
1.857414096593856812e-02, 6.063658744096755981e-03, 3.044828586280345917e-02, 3.308397484943270683e-03
1.297729369252920151e-02, 3.233859781175851822e-03, 1.909760199487209320e-02, 1.637644600123167038e-03
9.806388057768344879e-03, 2.752602566033601761e-03, 1.608463190495967865e-02, 1.500676386058330536e-03
1.719876565039157867e-02, 4.265693016350269318e-03, 2.811561711132526398e-02, 2.222784562036395073e-03
2.281492203474044800e-02, 6.166971288621425629e-03, 4.032799974083900452e-02, 2.712047891691327095e-03
2.101168595254421234e-02, 5.034776870161294937e-03, 3.126140311360359192e-02, 2.065201057121157646e-03
2.178327180445194244e-02, 4.776172805577516556e-03, 3.422248736023902893e-02, 2.241873415187001228e-03
3.006883524358272552e-02, 4.611337557435035706e-03, 4.417421296238899231e-02, 4.464456345885992050e-03
2.096340246498584747e-02, 4.885840229690074921e-03, 3.208223730325698853e-02, 2.208584919571876526e-03
1.712009310722351074e-02, 4.256356973201036453e-03, 2.789801359176635742e-02, 2.215165877714753151e-03
1.232005283236503601e-02, 3.260194789618253708e-03, 1.976287551224231720e-02, 1.840527635067701340e-03
2.252488769590854645e-02, 5.062141455709934235e-03, 3.414899110794067383e-02, 2.174567198380827904e-03
2.331131696701049805e-02, 6.106614600867033005e-03, 4.062169045209884644e-02, 2.745056059211492538e-03
4.320740234106779099e-03, 1.131077995523810387e-03, 5.956219974905252457e-03, 5.319813499227166176e-04
1.496753375977277756e-02, 3.463153960183262825e-03, 2.349032275378704071e-02, 1.763011910952627659e-03
4.428402055054903030e-03, 1.133173354901373386e-03, 5.833975039422512054e-03, 5.271310219541192055e-04
1.615640334784984589e-02, 3.761693369597196579e-03, 2.382840029895305634e-02, 1.947329612448811531e-03
1.870975457131862640e-02, 9.260353632271289825e-03, 3.618850931525230408e-02, 3.991484176367521286e-03
2.290585078299045563e-02, 3.754966659471392632e-03, 3.278650343418121338e-02, 2.263925503939390182e-03
2.789155766367912292e-02, 3.944186959415674210e-03, 4.262008517980575562e-02, 4.001643043011426926e-03
1.883904077112674713e-02, 5.871118977665901184e-03, 3.102519921958446503e-02, 3.032093169167637825e-03
2.911768108606338501e-02, 3.864347469061613083e-03, 4.365146905183792114e-02, 4.331993870437145233e-03
2.150830626487731934e-02, 5.066308192908763885e-03, 3.229262307286262512e-02, 2.271434757858514786e-03
1.563682407140731812e-02, 3.730474738404154778e-03, 2.396397665143013000e-02, 1.948116230778396130e-03
2.237488143146038055e-02, 5.066209007054567337e-03, 3.524570167064666748e-02, 2.279008040204644203e-03
2.574589662253856659e-02, 5.343917291611433029e-03, 3.936443477869033813e-02, 2.687395550310611725e-03
1.095299422740936279e-02, 3.153579775243997574e-03, 1.839031651616096497e-02, 1.681915833614766598e-03
1.337226014584302902e-02, 3.299412783235311508e-03, 1.997007615864276886e-02, 1.695516053587198257e-03
1.769017800688743591e-02, 3.726413706317543983e-03, 2.742044068872928619e-02, 2.104159910231828690e-03
3.717419505119323730e-02, 8.069685660302639008e-03, 4.450058192014694214e-02, 7.447259966284036636e-03
6.029534270055592060e-04, 2.104190643876791000e-03, 1.130464300513267517e-02, 1.129901502281427383e-03
9.315731935203075409e-03, 2.793982625007629395e-03, 1.584851369261741638e-02, 1.530076144263148308e-03
1.248684991151094437e-02, 3.300629323348402977e-03, 2.006434090435504913e-02, 1.852494548074901104e-03
2.286478504538536072e-02, 5.189658608287572861e-03, 3.459595888853073120e-02, 2.197811845690011978e-03
1.317191962152719498e-02, 3.241067286580801010e-03, 1.944191567599773407e-02, 1.684230170212686062e-03
6.541636539623141289e-04, 2.092801965773105621e-03, 1.129635889083147049e-02, 1.139246975071728230e-03
2.264540642499923706e-02, 4.328159615397453308e-03, 3.386962786316871643e-02, 2.448944374918937683e-03
1.297729369252920151e-02, 3.233859781175851822e-03, 1.909760199487209320e-02, 1.637644600123167038e-03
1.699423044919967651e-02, 3.496633376926183701e-03, 2.590649574995040894e-02, 1.877333736047148705e-03
1.734316907823085785e-02, 3.934580832719802856e-03, 2.493656054139137268e-02, 1.939246198162436485e-03
2.734638750553131104e-02, 5.995272193104028702e-03, 4.373992234468460083e-02, 3.163896035403013229e-03
2.407158166170120239e-02, 5.143353715538978577e-03, 3.787497431039810181e-02, 2.453662455081939697e-03
4.424699116498231888e-03, 1.125816372223198414e-03, 5.969097837805747986e-03, 5.260320031084120274e-04
1.709454506635665894e-02, 4.263547249138355255e-03, 2.792224101722240448e-02, 2.228449564427137375e-03
1.615152135491371155e-02, 3.767315531149506569e-03, 2.398447133600711823e-02, 1.964152092114090919e-03
2.085068449378013611e-02, 4.887015558779239655e-03, 3.082831017673015594e-02, 2.052390249446034431e-03
3.729733824729919434e-02, 8.295057341456413269e-03, 4.449676349759101868e-02, 7.552278693765401840e-03
1.898985542356967926e-02, 4.289442673325538635e-03, 2.931746467947959900e-02, 2.170666353777050972e-03
1.702835783362388611e-02, 4.240130074322223663e-03, 2.758939750492572784e-02, 2.202190691605210304e-03
2.293232083320617676e-02, 6.131158675998449326e-03, 4.056605324149131775e-02, 2.668129047378897667e-03
2.814436703920364380e-02, 4.138032905757427216e-03, 4.292684048414230347e-02, 4.044089931994676590e-03
2.297483943402767181e-02, 6.122503895312547684e-03, 4.043442383408546448e-02, 2.686705207452178001e-03
1.835381984710693359e-02, 4.504784010350704193e-03, 3.060426749289035797e-02, 2.371638314798474312e-03
1.561007089912891388e-02, 3.716813167557120323e-03, 2.330800704658031464e-02, 1.877468661405146122e-03
1.622404903173446655e-02, 3.752205055207014084e-03, 2.388981916010379791e-02, 1.971859019249677658e-03
1.548321731388568878e-02, 3.666376229375600815e-03, 2.359114587306976318e-02, 1.893246895633637905e-03
2.040228806436061859e-02, 7.100207731127738953e-03, 3.314939886331558228e-02, 3.112132893875241280e-03
2.165524847805500031e-02, 4.887871444225311279e-03, 3.466393053531646729e-02, 2.279699780046939850e-03
2.152273431420326233e-02, 4.696743097156286240e-03, 3.432298824191093445e-02, 2.266990486532449722e-03
1.700021885335445404e-02, 3.906762227416038513e-03, 2.457613311707973480e-02, 1.937353867106139660e-03
2.863236516714096069e-02, 3.943430725485086441e-03, 4.369760677218437195e-02, 4.251406528055667877e-03
9.203082881867885590e-03, 2.796105807647109032e-03, 1.589389704167842865e-02, 1.519184210337698460e-03
5.108600016683340073e-04, 2.045397879555821419e-03, 1.108018029481172562e-02, 1.159683219157159328e-03
2.735363133251667023e-02, 4.288789816200733185e-03, 4.378080368041992188e-02, 4.358455538749694824e-03
4.615432117134332657e-03, 1.129275187849998474e-03, 5.979857407510280609e-03, 5.158705753274261951e-04
1.494942326098680496e-02, 3.501780331134796143e-03, 2.355971187353134155e-02, 1.772059593349695206e-03
2.677562646567821503e-02, 3.314826404675841331e-03, 4.073841497302055359e-02, 3.487270558252930641e-03
1.788406632840633392e-02, 3.884922480210661888e-03, 2.737169899046421051e-02, 1.962637761607766151e-03
2.099930122494697571e-02, 8.777428418397903442e-03, 3.243290260434150696e-02, 4.172259010374546051e-03
2.985967509448528290e-02, 5.982142407447099686e-03, 4.364060238003730774e-02, 3.801810089498758316e-03
1.916507445275783539e-02, 4.306546878069639206e-03, 2.924568764865398407e-02, 2.151862019672989845e-03
1.686161756515502930e-02, 3.446120303124189377e-03, 2.569074556231498718e-02, 1.832154463045299053e-03
1.862780936062335968e-02, 6.371244788169860840e-03, 3.043526411056518555e-02, 3.424213733524084091e-03
2.307647094130516052e-02, 5.352919455617666245e-03, 3.521338477730751038e-02, 2.259179484099149704e-03
4.627312067896127701e-03, 1.104496070183813572e-03, 5.794090684503316879e-03, 5.073905340395867825e-04
1.815249025821685791e-02, 3.922783769667148590e-03, 2.761109918355941772e-02, 1.972966128960251808e-03
1.794817112386226654e-02, 3.767821704968810081e-03, 2.775104530155658722e-02, 2.083108061924576759e-03
5.719751934520900249e-04, 2.187086967751383781e-03, 1.126791257411241531e-02, 1.166741014458239079e-03
2.330963686108589172e-02, 3.914630971848964691e-03, 3.347563743591308594e-02, 2.379676327109336853e-03
1.800034195184707642e-02, 4.016763996332883835e-03, 2.801406010985374451e-02, 1.988701522350311279e-03
1.699011027812957764e-02, 3.836806630715727806e-03, 2.437666244804859161e-02, 1.929257065057754517e-03
1.347211841493844986e-02, 3.261319128796458244e-03, 1.999271847307682037e-02, 1.685087569057941437e-03
4.737592767924070358e-03, 1.131171477027237415e-03, 5.041087046265602112e-03, 5.336320027709007263e-04
2.228613942861557007e-02, 6.142742466181516647e-03, 3.136609867215156555e-02, 2.770651131868362427e-03
2.046081610023975372e-02, 4.717960488051176071e-03, 3.049385920166969299e-02, 2.024762565270066261e-03
1.327375974506139755e-02, 2.818425185978412628e-03, 2.166764810681343079e-02, 1.465576933696866035e-03
2.403229475021362305e-02, 5.127958953380584717e-03, 3.771420568227767944e-02, 2.481847070157527924e-03
1.922339200973510742e-02, 4.215905442833900452e-03, 2.921633236110210419e-02, 2.084905514493584633e-03
2.730673737823963165e-02, 5.472661927342414856e-03, 4.385251179337501526e-02, 3.356189001351594925e-03
2.331405505537986755e-02, 6.289301905781030655e-03, 4.064017906785011292e-02, 2.796960528939962387e-03
1.663503795862197876e-02, 3.390177385881543159e-03, 2.533197961747646332e-02, 1.811914495192468166e-03
1.800387166440486908e-02, 4.345202818512916565e-03, 3.028293140232563019e-02, 2.385423984378576279e-03
3.037604130804538727e-02, 6.618028972297906876e-03, 4.382054880261421204e-02, 3.861576318740844727e-03
5.918492097407579422e-04, 2.220225986093282700e-03, 1.132193394005298615e-02, 1.219835481606423855e-03
9.013094007968902588e-03, 2.682435791939496994e-03, 1.587340980768203735e-02, 1.452012802474200726e-03
9.981819428503513336e-03, 2.761526033282279968e-03, 1.625251211225986481e-02, 1.468290574848651886e-03
2.890810742974281311e-02, 4.008126445114612579e-03, 4.366108775138854980e-02, 4.247756674885749817e-03
4.442899487912654877e-03, 1.126249087974429131e-03, 5.956882145255804062e-03, 5.250317044556140900e-04
1.670070737600326538e-02, 3.790051443502306938e-03, 2.440445683896541595e-02, 1.980738481506705284e-03
2.309079840779304504e-02, 3.978921566158533096e-03, 3.337209299206733704e-02, 2.338944002985954285e-03
1.822599954903125763e-02, 3.916987683624029160e-03, 2.776020020246505737e-02, 2.004999434575438499e-03
3.825190663337707520e-02, 9.154772385954856873e-03, 4.450011253356933594e-02, 8.716872893273830414e-03
9.134321473538875580e-03, 2.758064540103077888e-03, 1.567960344254970551e-02, 1.526310108602046967e-03
3.971070423722267151e-02, 1.551042776554822922e-02, 4.452352225780487061e-02, 1.523825712502002716e-02
1.267748139798641205e-02, 3.305358113721013069e-03, 2.020149677991867065e-02, 1.781055121682584286e-03
2.281492203474044800e-02, 6.166971288621425629e-03, 4.032799974083900452e-02, 2.712047891691327095e-03
9.635522030293941498e-03, 2.640251768752932549e-03, 1.570610329508781433e-02, 1.428171177394688129e-03
